AO,5,1000,20003,1500,0,10053.3,1.3
AO,5,1000,20002,1500,500,10053.15,1.3
AO,5,1000,20003,1500,500,10053.9,1.3
AO,5,1000,20005,1500,500,10053.0,1.3
AO,5,1000,20005,1500,1000,10052.9,1.3
AO,5,1000,20002,1500,1000,10053.45,1.3
AO,5,1000,20002,1500,1000,10053.3,1.3
AO,5,1000,20002,1500,1500,10052.5,1.3
AO,5,1000,20002,1500,1500,10052.95,1.3
AO,5,1000,20002,1500,1500,10052.5,1.3
AO,5,1000,20002,1500,2000,10053.25,1.3
AO,5,1000,20003,1500,2000,10053.1,1.3
AO,5,1000,20002,1500,2000,10053.4,1.3
AO,5,1000,20003,2000,0,10003.111111111111,1.0
AO,5,1000,20003,2000,0,10002.888888888889,1.0
AO,5,1000,20003,2000,0,10002.555555555555,1.0
AO,5,1000,20004,2000,500,10002.666666666666,1.0
AO,5,1000,20004,2000,500,10001.888888888889,1.0
AO,5,1000,20003,2000,500,10002.333333333334,1.0
AO,5,1000,20003,2000,1000,10001.888888888889,1.0
AO,5,1000,20004,2000,1000,10002.333333333334,1.0
AO,5,1000,20003,2000,1000,10002.666666666666,1.0
AO,5,1000,20002,2000,1500,10003.111111111111,1.0
AO,5,1000,20003,2000,1500,10002.0,1.0
AO,5,1000,20003,2000,1500,10002.444444444445,1.0
AO,5,1000,20005,2000,2000,10002.444444444445,1.0
AO,5,1000,20004,2000,2000,10002.444444444445,1.0
AO,5,1000,20001,2000,2000,10000.222222222223,1.0
